audit_type,form,collection,node_key,label,kind,value_keys,notes
NPO,KBA-502,AssertionLevelRisk,AssertionLevelRisk.INCTAX,Income Taxes / UBI - 502 specific-risk (assertion-level) section,section,,
NPO,AUD-100,OverAllTailoringQuestions,AuditAreas.DEBT,Debt & Debt Service - audit area selected,area_select,DEBT,category=balance
NPO,KBA-400,Scoping,Scoping.DEBT,Debt & Debt Service scoping row,row,,
NPO,KBA-400,Scoping,Scoping.DEBT.SigClassTans,Sig class of transactions?,toggle,NOTDASH;DASH,
NPO,KBA-400,Scoping,Scoping.DEBT.MaterialAccount,Material/sig account?,toggle,NOTDASH;DASH,
NPO,KBA-400,Scoping,Scoping.DEBT.SigDisclosure,Sig disclosure?,toggle,NOTDASH;DASH,
NPO,KBA-400,Scoping,Scoping.DEBT.SigAcctEst,Sig accounting estimate?,toggle,NOTDASH;DASH,
NPO,KBA-400,Scoping,Scoping.DEBT.SigFraudRisk,Sig fraud risk?,toggle,NOTDASH;DASH,
NPO,KBA-400,Scoping,Scoping.DEBT.substantivetesting,Substantive testing planned?,toggle,NOTDASH;DASH,
NPO,KBA-400,AuditareaRelevantAssertions,AuditareaRelevantAssertions.DEBT,Debt & Debt Service relevant assertions,row,EO;RO;CO;AV;CU;UC,
NPO,KBA-400,SigDisclosures,SigDisclosures.DEBT,Debt & Debt Service significant disclosures,row,,
NPO,KBA-400,RiskRelatedSpecificrisks,RiskRelatedSpecificrisks.DEBT,Debt & Debt Service risk-related specific risks,row,,
NPO,AUD-8xx,program,program.DEBT,Debt & Debt Service audit program (AUD-813),program,,
NPO,KBA-502,RelevantAssertion,RelevantAssertion.DEBT,Debt & Debt Service - 502 relevant-assertion risk section,section,,category=balance
NPO,KBA-502,RelevantAssertion,RelevantAssertion.DEBT.EO,EO - Existence/Occurrence,assertion,,
NPO,KBA-502,RelevantAssertion,RelevantAssertion.DEBT.RO,RO - Rights/Obligations,assertion,,
NPO,KBA-502,RelevantAssertion,RelevantAssertion.DEBT.CO,CO - Completeness,assertion,,
NPO,KBA-502,RelevantAssertion,RelevantAssertion.DEBT.AV,AV - Accuracy/Valuation,assertion,,
NPO,KBA-502,RelevantAssertion,RelevantAssertion.DEBT.CU,CU - Cutoff,assertion,,
NPO,KBA-502,RelevantAssertion,RelevantAssertion.DEBT.UC,UC - Classification/Understandability,assertion,,
NPO,KBA-502,AssertionLevelRisk,AssertionLevelRisk.DEBT,Debt & Debt Service - 502 specific-risk (assertion-level) section,section,,
NPO,AUD-100,OverAllTailoringQuestions,AuditAreas.EQUITY,Equity / Net Assets / Net Position - audit area selected,area_select,EQUITY,category=balance
NPO,KBA-400,Scoping,Scoping.EQUITY,Equity / Net Assets / Net Position scoping row,row,,
NPO,KBA-400,Scoping,Scoping.EQUITY.SigClassTans,Sig class of transactions?,toggle,NOTDASH;DASH,
NPO,KBA-400,Scoping,Scoping.EQUITY.MaterialAccount,Material/sig account?,toggle,NOTDASH;DASH,
NPO,KBA-400,Scoping,Scoping.EQUITY.SigDisclosure,Sig disclosure?,toggle,NOTDASH;DASH,
NPO,KBA-400,Scoping,Scoping.EQUITY.SigAcctEst,Sig accounting estimate?,toggle,NOTDASH;DASH,
NPO,KBA-400,Scoping,Scoping.EQUITY.SigFraudRisk,Sig fraud risk?,toggle,NOTDASH;DASH,
NPO,KBA-400,Scoping,Scoping.EQUITY.substantivetesting,Substantive testing planned?,toggle,NOTDASH;DASH,
NPO,KBA-400,AuditareaRelevantAssertions,AuditareaRelevantAssertions.EQUITY,Equity / Net Assets / Net Position relevant assertions,row,EO;RO;CO;AV;CU;UC,
NPO,KBA-400,SigDisclosures,SigDisclosures.EQUITY,Equity / Net Assets / Net Position significant disclosures,row,,
NPO,KBA-400,RiskRelatedSpecificrisks,RiskRelatedSpecificrisks.EQUITY,Equity / Net Assets / Net Position risk-related specific risks,row,,
NPO,AUD-8xx,program,program.EQUITY,Equity / Net Assets / Net Position audit program (AUD-814),program,,
NPO,KBA-502,RelevantAssertion,RelevantAssertion.EQUITY,Equity / Net Assets / Net Position - 502 relevant-assertion risk section,section,,category=balance
NPO,KBA-502,RelevantAssertion,RelevantAssertion.EQUITY.EO,EO - Existence/Occurrence,assertion,,
NPO,KBA-502,RelevantAssertion,RelevantAssertion.EQUITY.RO,RO - Rights/Obligations,assertion,,
NPO,KBA-502,RelevantAssertion,RelevantAssertion.EQUITY.CO,CO - Completeness,assertion,,
NPO,KBA-502,RelevantAssertion,RelevantAssertion.EQUITY.AV,AV - Accuracy/Valuation,assertion,,
NPO,KBA-502,RelevantAssertion,RelevantAssertion.EQUITY.CU,CU - Cutoff,assertion,,
NPO,KBA-502,RelevantAssertion,RelevantAssertion.EQUITY.UC,UC - Classification/Understandability,assertion,,
NPO,KBA-502,AssertionLevelRisk,AssertionLevelRisk.EQUITY,Equity / Net Assets / Net Position - 502 specific-risk (assertion-level) section,section,,
NPO,AUD-100,OverAllTailoringQuestions,AuditAreas.OTHREV,Other Income & Expense - audit area selected,area_select,OTHREV,category=balance
NPO,KBA-400,Scoping,Scoping.OTHREV,Other Income & Expense scoping row,row,,
NPO,KBA-400,Scoping,Scoping.OTHREV.SigClassTans,Sig class of transactions?,toggle,NOTDASH;DASH,
NPO,KBA-400,Scoping,Scoping.OTHREV.MaterialAccount,Material/sig account?,toggle,NOTDASH;DASH,
NPO,KBA-400,Scoping,Scoping.OTHREV.SigDisclosure,Sig disclosure?,toggle,NOTDASH;DASH,
NPO,KBA-400,Scoping,Scoping.OTHREV.SigAcctEst,Sig accounting estimate?,toggle,NOTDASH;DASH,
NPO,KBA-400,Scoping,Scoping.OTHREV.SigFraudRisk,Sig fraud risk?,toggle,NOTDASH;DASH,
NPO,KBA-400,Scoping,Scoping.OTHREV.substantivetesting,Substantive testing planned?,toggle,NOTDASH;DASH,
NPO,KBA-400,AuditareaRelevantAssertions,AuditareaRelevantAssertions.OTHREV,Other Income & Expense relevant assertions,row,EO;RO;CO;AV;CU;UC,
NPO,KBA-400,SigDisclosures,SigDisclosures.OTHREV,Other Income & Expense significant disclosures,row,,
NPO,KBA-400,RiskRelatedSpecificrisks,RiskRelatedSpecificrisks.OTHREV,Other Income & Expense risk-related specific risks,row,,
NPO,AUD-8xx,program,program.OTHREV,Other Income & Expense audit program (AUD-815),program,,
NPO,KBA-502,RelevantAssertion,RelevantAssertion.OTHREV,Other Income & Expense - 502 relevant-assertion risk section,section,,category=balance
NPO,KBA-502,RelevantAssertion,RelevantAssertion.OTHREV.EO,EO - Existence/Occurrence,assertion,,
NPO,KBA-502,RelevantAssertion,RelevantAssertion.OTHREV.RO,RO - Rights/Obligations,assertion,,
NPO,KBA-502,RelevantAssertion,RelevantAssertion.OTHREV.CO,CO - Completeness,assertion,,
NPO,KBA-502,RelevantAssertion,RelevantAssertion.OTHREV.AV,AV - Accuracy/Valuation,assertion,,
NPO,KBA-502,RelevantAssertion,RelevantAssertion.OTHREV.CU,CU - Cutoff,assertion,,
NPO,KBA-502,RelevantAssertion,RelevantAssertion.OTHREV.UC,UC - Classification/Understandability,assertion,,
NPO,KBA-502,AssertionLevelRisk,AssertionLevelRisk.OTHREV,Other Income & Expense - 502 specific-risk (assertion-level) section,section,,
NPO,AUD-100,OverAllTailoringQuestions,AuditAreas.JE2,Journal Entries - audit area selected,area_select,JE2,category=risk
NPO,KBA-400,Scoping,Scoping.JE2,Journal Entries scoping row,row,,
NPO,KBA-400,Scoping,Scoping.JE2.SigClassTans,Sig class of transactions?,toggle,NOTDASH;DASH,
NPO,KBA-400,Scoping,Scoping.JE2.MaterialAccount,Material/sig account?,toggle,NOTDASH;DASH,
NPO,KBA-400,Scoping,Scoping.JE2.SigDisclosure,Sig disclosure?,toggle,NOTDASH;DASH,
NPO,KBA-400,Scoping,Scoping.JE2.SigAcctEst,Sig accounting estimate?,toggle,NOTDASH;DASH,
NPO,KBA-400,Scoping,Scoping.JE2.SigFraudRisk,Sig fraud risk?,toggle,NOTDASH;DASH,
NPO,KBA-400,Scoping,Scoping.JE2.substantivetesting,Substantive testing planned?,toggle,NOTDASH;DASH,
NPO,KBA-400,AuditareaRelevantAssertions,AuditareaRelevantAssertions.JE2,Journal Entries relevant assertions,row,EO;RO;CO;AV;CU;UC,
NPO,KBA-400,SigDisclosures,SigDisclosures.JE2,Journal Entries significant disclosures,row,,
NPO,KBA-400,RiskRelatedSpecificrisks,RiskRelatedSpecificrisks.JE2,Journal Entries risk-related specific risks,row,,
NPO,AUD-8xx,program,program.JE2,Journal Entries audit program (AUD-816),program,,
NPO,KBA-502,RelevantAssertion,RelevantAssertion.JE2,Journal Entries - 502 relevant-assertion risk section,section,,category=risk
NPO,KBA-502,RelevantAssertion,RelevantAssertion.JE2.EO,EO - Existence/Occurrence,assertion,,
NPO,KBA-502,RelevantAssertion,RelevantAssertion.JE2.RO,RO - Rights/Obligations,assertion,,
NPO,KBA-502,RelevantAssertion,RelevantAssertion.JE2.CO,CO - Completeness,assertion,,
NPO,KBA-502,RelevantAssertion,RelevantAssertion.JE2.AV,AV - Accuracy/Valuation,assertion,,
NPO,KBA-502,RelevantAssertion,RelevantAssertion.JE2.CU,CU - Cutoff,assertion,,
NPO,KBA-502,RelevantAssertion,RelevantAssertion.JE2.UC,UC - Classification/Understandability,assertion,,
NPO,KBA-502,AssertionLevelRisk,AssertionLevelRisk.JE2,Journal Entries - 502 specific-risk (assertion-level) section,section,,
NPO,AUD-100,OverAllTailoringQuestions,AuditAreas.RPTRNS2,Related Party Transactions - audit area selected,area_select,RPTRNS2,category=risk
NPO,KBA-400,Scoping,Scoping.RPTRNS2,Related Party Transactions scoping row,row,,
NPO,KBA-400,Scoping,Scoping.RPTRNS2.SigClassTans,Sig class of transactions?,toggle,NOTDASH;DASH,
NPO,KBA-400,Scoping,Scoping.RPTRNS2.MaterialAccount,Material/sig account?,toggle,NOTDASH;DASH,
NPO,KBA-400,Scoping,Scoping.RPTRNS2.SigDisclosure,Sig disclosure?,toggle,NOTDASH;DASH,
NPO,KBA-400,Scoping,Scoping.RPTRNS2.SigAcctEst,Sig accounting estimate?,toggle,NOTDASH;DASH,
NPO,KBA-400,Scoping,Scoping.RPTRNS2.SigFraudRisk,Sig fraud risk?,toggle,NOTDASH;DASH,
NPO,KBA-400,Scoping,Scoping.RPTRNS2.substantivetesting,Substantive testing planned?,toggle,NOTDASH;DASH,
NPO,KBA-400,AuditareaRelevantAssertions,AuditareaRelevantAssertions.RPTRNS2,Related Party Transactions relevant assertions,row,EO;RO;CO;AV;CU;UC,
NPO,KBA-400,SigDisclosures,SigDisclosures.RPTRNS2,Related Party Transactions significant disclosures,row,,
NPO,KBA-400,RiskRelatedSpecificrisks,RiskRelatedSpecificrisks.RPTRNS2,Related Party Transactions risk-related specific risks,row,,
NPO,AUD-8xx,program,program.RPTRNS2,Related Party Transactions audit program (AUD-817),program,,
NPO,KBA-502,RelevantAssertion,RelevantAssertion.RPTRNS2,Related Party Transactions - 502 relevant-assertion risk section,section,,category=risk
NPO,KBA-502,RelevantAssertion,RelevantAssertion.RPTRNS2.EO,EO - Existence/Occurrence,assertion,,
NPO,KBA-502,RelevantAssertion,RelevantAssertion.RPTRNS2.RO,RO - Rights/Obligations,assertion,,
NPO,KBA-502,RelevantAssertion,RelevantAssertion.RPTRNS2.CO,CO - Completeness,assertion,,
NPO,KBA-502,RelevantAssertion,RelevantAssertion.RPTRNS2.AV,AV - Accuracy/Valuation,assertion,,
NPO,KBA-502,RelevantAssertion,RelevantAssertion.RPTRNS2.CU,CU - Cutoff,assertion,,
NPO,KBA-502,RelevantAssertion,RelevantAssertion.RPTRNS2.UC,UC - Classification/Understandability,assertion,,
NPO,KBA-502,AssertionLevelRisk,AssertionLevelRisk.RPTRNS2,Related Party Transactions - 502 specific-risk (assertion-level) section,section,,
NPO,AUD-100,OverAllTailoringQuestions,AuditAreas.FAIRVALUE2,Fair Value Measurements - audit area selected,area_select,FAIRVALUE2,category=risk
NPO,KBA-400,Scoping,Scoping.FAIRVALUE2,Fair Value Measurements scoping row,row,,
NPO,KBA-400,Scoping,Scoping.FAIRVALUE2.SigClassTans,Sig class of transactions?,toggle,NOTDASH;DASH,
NPO,KBA-400,Scoping,Scoping.FAIRVALUE2.MaterialAccount,Material/sig account?,toggle,NOTDASH;DASH,
NPO,KBA-400,Scoping,Scoping.FAIRVALUE2.SigDisclosure,Sig disclosure?,toggle,NOTDASH;DASH,
NPO,KBA-400,Scoping,Scoping.FAIRVALUE2.SigAcctEst,Sig accounting estimate?,toggle,NOTDASH;DASH,
NPO,KBA-400,Scoping,Scoping.FAIRVALUE2.SigFraudRisk,Sig fraud risk?,toggle,NOTDASH;DASH,
NPO,KBA-400,Scoping,Scoping.FAIRVALUE2.substantivetesting,Substantive testing planned?,toggle,NOTDASH;DASH,
NPO,KBA-400,AuditareaRelevantAssertions,AuditareaRelevantAssertions.FAIRVALUE2,Fair Value Measurements relevant assertions,row,EO;RO;CO;AV;CU;UC,
NPO,KBA-400,SigDisclosures,SigDisclosures.FAIRVALUE2,Fair Value Measurements significant disclosures,row,,
NPO,KBA-400,RiskRelatedSpecificrisks,RiskRelatedSpecificrisks.FAIRVALUE2,Fair Value Measurements risk-related specific risks,row,,
NPO,AUD-8xx,program,program.FAIRVALUE2,Fair Value Measurements audit program (AUD-818),program,,
NPO,KBA-502,RelevantAssertion,RelevantAssertion.FAIRVALUE2,Fair Value Measurements - 502 relevant-assertion risk section,section,,category=risk
NPO,KBA-502,RelevantAssertion,RelevantAssertion.FAIRVALUE2.EO,EO - Existence/Occurrence,assertion,,
NPO,KBA-502,RelevantAssertion,RelevantAssertion.FAIRVALUE2.RO,RO - Rights/Obligations,assertion,,
NPO,KBA-502,RelevantAssertion,RelevantAssertion.FAIRVALUE2.CO,CO - Completeness,assertion,,
NPO,KBA-502,RelevantAssertion,RelevantAssertion.FAIRVALUE2.AV,AV - Accuracy/Valuation,assertion,,
NPO,KBA-502,RelevantAssertion,RelevantAssertion.FAIRVALUE2.CU,CU - Cutoff,assertion,,
NPO,KBA-502,RelevantAssertion,RelevantAssertion.FAIRVALUE2.UC,UC - Classification/Understandability,assertion,,
NPO,KBA-502,AssertionLevelRisk,AssertionLevelRisk.FAIRVALUE2,Fair Value Measurements - 502 specific-risk (assertion-level) section,section,,
NPO,AUD-100,OverAllTailoringQuestions,AuditAreas.COMMIT,Commitments & Contingencies - audit area selected,area_select,COMMIT,category=risk
NPO,KBA-400,Scoping,Scoping.COMMIT,Commitments & Contingencies scoping row,row,,
NPO,KBA-400,Scoping,Scoping.COMMIT.SigClassTans,Sig class of transactions?,toggle,NOTDASH;DASH,
NPO,KBA-400,Scoping,Scoping.COMMIT.MaterialAccount,Material/sig account?,toggle,NOTDASH;DASH,
NPO,KBA-400,Scoping,Scoping.COMMIT.SigDisclosure,Sig disclosure?,toggle,NOTDASH;DASH,
NPO,KBA-400,Scoping,Scoping.COMMIT.SigAcctEst,Sig accounting estimate?,toggle,NOTDASH;DASH,
NPO,KBA-400,Scoping,Scoping.COMMIT.SigFraudRisk,Sig fraud risk?,toggle,NOTDASH;DASH,
NPO,KBA-400,Scoping,Scoping.COMMIT.substantivetesting,Substantive testing planned?,toggle,NOTDASH;DASH,
NPO,KBA-400,AuditareaRelevantAssertions,AuditareaRelevantAssertions.COMMIT,Commitments & Contingencies relevant assertions,row,EO;RO;CO;AV;CU;UC,
NPO,KBA-400,SigDisclosures,SigDisclosures.COMMIT,Commitments & Contingencies significant disclosures,row,,
NPO,KBA-400,RiskRelatedSpecificrisks,RiskRelatedSpecificrisks.COMMIT,Commitments & Contingencies risk-related specific risks,row,,
NPO,AUD-8xx,program,program.COMMIT,Commitments & Contingencies audit program (AUD-819),program,,
NPO,KBA-502,RelevantAssertion,RelevantAssertion.COMMIT,Commitments & Contingencies - 502 relevant-assertion risk section,section,,category=risk
NPO,KBA-502,RelevantAssertion,RelevantAssertion.COMMIT.EO,EO - Existence/Occurrence,assertion,,
NPO,KBA-502,RelevantAssertion,RelevantAssertion.COMMIT.RO,RO - Rights/Obligations,assertion,,
NPO,KBA-502,RelevantAssertion,RelevantAssertion.COMMIT.CO,CO - Completeness,assertion,,
NPO,KBA-502,RelevantAssertion,RelevantAssertion.COMMIT.AV,AV - Accuracy/Valuation,assertion,,
NPO,KBA-502,RelevantAssertion,RelevantAssertion.COMMIT.CU,CU - Cutoff,assertion,,
NPO,KBA-502,RelevantAssertion,RelevantAssertion.COMMIT.UC,UC - Classification/Understandability,assertion,,
NPO,KBA-502,AssertionLevelRisk,AssertionLevelRisk.COMMIT,Commitments & Contingencies - 502 specific-risk (assertion-level) section,section,,
NPO,AUD-100,OverAllTailoringQuestions,AuditAreas.ESTIMATES,Accounting Estimates - audit area selected,area_select,ESTIMATES,category=risk
NPO,KBA-400,Scoping,Scoping.ESTIMATES,Accounting Estimates scoping row,row,,
NPO,KBA-400,Scoping,Scoping.ESTIMATES.SigClassTans,Sig class of transactions?,toggle,NOTDASH;DASH,
NPO,KBA-400,Scoping,Scoping.ESTIMATES.MaterialAccount,Material/sig account?,toggle,NOTDASH;DASH,
NPO,KBA-400,Scoping,Scoping.ESTIMATES.SigDisclosure,Sig disclosure?,toggle,NOTDASH;DASH,
NPO,KBA-400,Scoping,Scoping.ESTIMATES.SigAcctEst,Sig accounting estimate?,toggle,NOTDASH;DASH,
NPO,KBA-400,Scoping,Scoping.ESTIMATES.SigFraudRisk,Sig fraud risk?,toggle,NOTDASH;DASH,
NPO,KBA-400,Scoping,Scoping.ESTIMATES.substantivetesting,Substantive testing planned?,toggle,NOTDASH;DASH,
NPO,KBA-400,AuditareaRelevantAssertions,AuditareaRelevantAssertions.ESTIMATES,Accounting Estimates relevant assertions,row,EO;RO;CO;AV;CU;UC,
NPO,KBA-400,SigDisclosures,SigDisclosures.ESTIMATES,Accounting Estimates significant disclosures,row,,
NPO,KBA-400,RiskRelatedSpecificrisks,RiskRelatedSpecificrisks.ESTIMATES,Accounting Estimates risk-related specific risks,row,,
NPO,AUD-8xx,program,program.ESTIMATES,Accounting Estimates audit program (AUD-820),program,,
NPO,KBA-502,RelevantAssertion,RelevantAssertion.ESTIMATES,Accounting Estimates - 502 relevant-assertion risk section,section,,category=risk
NPO,KBA-502,RelevantAssertion,RelevantAssertion.ESTIMATES.EO,EO - Existence/Occurrence,assertion,,
NPO,KBA-502,RelevantAssertion,RelevantAssertion.ESTIMATES.RO,RO - Rights/Obligations,assertion,,
NPO,KBA-502,RelevantAssertion,RelevantAssertion.ESTIMATES.CO,CO - Completeness,assertion,,
NPO,KBA-502,RelevantAssertion,RelevantAssertion.ESTIMATES.AV,AV - Accuracy/Valuation,assertion,,
NPO,KBA-502,RelevantAssertion,RelevantAssertion.ESTIMATES.CU,CU - Cutoff,assertion,,
NPO,KBA-502,RelevantAssertion,RelevantAssertion.ESTIMATES.UC,UC - Classification/Understandability,assertion,,
NPO,KBA-502,AssertionLevelRisk,AssertionLevelRisk.ESTIMATES,Accounting Estimates - 502 specific-risk (assertion-level) section,section,,
NPO,AUD-100,OverAllTailoringQuestions,AuditAreas.CONCENT,Concentrations - audit area selected,area_select,CONCENT,category=risk
NPO,KBA-400,Scoping,Scoping.CONCENT,Concentrations scoping row,row,,
NPO,KBA-400,Scoping,Scoping.CONCENT.SigClassTans,Sig class of transactions?,toggle,NOTDASH;DASH,
NPO,KBA-400,Scoping,Scoping.CONCENT.MaterialAccount,Material/sig account?,toggle,NOTDASH;DASH,
NPO,KBA-400,Scoping,Scoping.CONCENT.SigDisclosure,Sig disclosure?,toggle,NOTDASH;DASH,
NPO,KBA-400,Scoping,Scoping.CONCENT.SigAcctEst,Sig accounting estimate?,toggle,NOTDASH;DASH,
NPO,KBA-400,Scoping,Scoping.CONCENT.SigFraudRisk,Sig fraud risk?,toggle,NOTDASH;DASH,
NPO,KBA-400,Scoping,Scoping.CONCENT.substantivetesting,Substantive testing planned?,toggle,NOTDASH;DASH,
NPO,KBA-400,AuditareaRelevantAssertions,AuditareaRelevantAssertions.CONCENT,Concentrations relevant assertions,row,EO;RO;CO;AV;CU;UC,
NPO,KBA-400,SigDisclosures,SigDisclosures.CONCENT,Concentrations significant disclosures,row,,
NPO,KBA-400,RiskRelatedSpecificrisks,RiskRelatedSpecificrisks.CONCENT,Concentrations risk-related specific risks,row,,
NPO,AUD-8xx,program,program.CONCENT,Concentrations audit program (AUD-821),program,,
NPO,KBA-502,RelevantAssertion,RelevantAssertion.CONCENT,Concentrations - 502 relevant-assertion risk section,section,,category=risk
NPO,KBA-502,RelevantAssertion,RelevantAssertion.CONCENT.EO,EO - Existence/Occurrence,assertion,,
NPO,KBA-502,RelevantAssertion,RelevantAssertion.CONCENT.RO,RO - Rights/Obligations,assertion,,
NPO,KBA-502,RelevantAssertion,RelevantAssertion.CONCENT.CO,CO - Completeness,assertion,,
NPO,KBA-502,RelevantAssertion,RelevantAssertion.CONCENT.AV,AV - Accuracy/Valuation,assertion,,
NPO,KBA-502,RelevantAssertion,RelevantAssertion.CONCENT.CU,CU - Cutoff,assertion,,
NPO,KBA-502,RelevantAssertion,RelevantAssertion.CONCENT.UC,UC - Classification/Understandability,assertion,,
NPO,KBA-502,AssertionLevelRisk,AssertionLevelRisk.CONCENT,Concentrations - 502 specific-risk (assertion-level) section,section,,
NPO,AUD-100,OverAllTailoringQuestions,AuditAreas.BUSINESS,Business Combinations - audit area selected,area_select,BUSINESS,category=balance
NPO,KBA-400,Scoping,Scoping.BUSINESS,Business Combinations scoping row,row,,
NPO,KBA-400,Scoping,Scoping.BUSINESS.SigClassTans,Sig class of transactions?,toggle,NOTDASH;DASH,
NPO,KBA-400,Scoping,Scoping.BUSINESS.MaterialAccount,Material/sig account?,toggle,NOTDASH;DASH,
NPO,KBA-400,Scoping,Scoping.BUSINESS.SigDisclosure,Sig disclosure?,toggle,NOTDASH;DASH,
NPO,KBA-400,Scoping,Scoping.BUSINESS.SigAcctEst,Sig accounting estimate?,toggle,NOTDASH;DASH,
NPO,KBA-400,Scoping,Scoping.BUSINESS.SigFraudRisk,Sig fraud risk?,toggle,NOTDASH;DASH,
NPO,KBA-400,Scoping,Scoping.BUSINESS.substantivetesting,Substantive testing planned?,toggle,NOTDASH;DASH,
NPO,KBA-400,AuditareaRelevantAssertions,AuditareaRelevantAssertions.BUSINESS,Business Combinations relevant assertions,row,EO;RO;CO;AV;CU;UC,
NPO,KBA-400,SigDisclosures,SigDisclosures.BUSINESS,Business Combinations significant disclosures,row,,
NPO,KBA-400,RiskRelatedSpecificrisks,RiskRelatedSpecificrisks.BUSINESS,Business Combinations risk-related specific risks,row,,
NPO,AUD-8xx,program,program.BUSINESS,Business Combinations audit program (AUD-822),program,,
NPO,KBA-502,RelevantAssertion,RelevantAssertion.BUSINESS,Business Combinations - 502 relevant-assertion risk section,section,,category=balance
NPO,KBA-502,RelevantAssertion,RelevantAssertion.BUSINESS.EO,EO - Existence/Occurrence,assertion,,
NPO,KBA-502,RelevantAssertion,RelevantAssertion.BUSINESS.RO,RO - Rights/Obligations,assertion,,
